Equipment_Record_ID,Source_UID,Data_Split,ProductType,Humidity,Temperature,Age,Quantity,MTTF
1831,1831,Training,Gauge Machine,31.45,59.25,7,34750,333.0
1832,1832,Training,Pump,89.9,86.93,16,69942,571.0
1833,1833,Training,Gauge Machine,57.07,77.71,5,51380,290.0
1834,1834,Training,Pressure Cutter,31.93,78.33,12,52391,205.0
1835,1835,Training,Pressure Cutter,69.96,38.77,7,42118,372.0
1836,1836,Training,Gauge Machine,93.85,88.86,13,59210,264.0
1837,1837,Training,Pump,29.6,74.71,3,54637,145.0
1838,1838,Training,Coil Oven,87.46,85.23,1,43905,189.0
1839,1839,Training,Coil Oven,80.47,83.4,10,53263,404.0
1840,1840,Training,Extruder,15.67,89.56,9,72968,274.0
1841,1841,Training,Extruder,21.19,42.6,6,49977,72.0
1842,1842,Training,Gauge Machine,19.93,83.69,10,72965,200.0
1843,1843,Training,Coil Oven,31.52,77.81,7,65406,181.0
1844,1844,Training,Pressure Cutter,77.59,49.85,13,78959,575.0
1845,1845,Training,Pump,98.7,62.17,15,41473,325.0
1846,1846,Training,Gauge Machine,43.19,91.64,8,68835,180.0
1847,1847,Training,Pump,95.85,68.87,7,30558,330.0
1848,1848,Training,Coil Oven,74.33,39.76,2,48618,390.0
1849,1849,Training,Extruder,85.65,91.57,6,37309,294.0
1850,1850,Training,Pressure Cutter,52.16,56.63,4,75038,431.0
1851,1851,Training,Pump,27.52,48.92,4,38021,542.0
1852,1852,Training,Extruder,36.62,57.68,4,25024,312.0
1853,1853,Training,Pressure Cutter,51.61,93.94,15,78175,148.0
1854,1854,Training,Pump,16.47,80.63,8,75349,231.0
1855,1855,Training,Pump,23.12,43.42,12,59146,512.0
1856,1856,Training,Pump,20.55,86.01,6,48276,543.0
1857,1857,Training,Extruder,26.29,45.32,8,32397,460.0
1858,1858,Training,Pressure Cutter,44.72,75.6,16,47204,545.0
1859,1859,Training,Pressure Cutter,50.74,37.57,9,49020,102.0
1860,1860,Training,Gauge Machine,70.91,64.28,11,67446,301.0
1861,1861,Training,Extruder,93.41,38.18,7,35683,477.0
1862,1862,Training,Gauge Machine,78.78,63.09,16,53930,187.0
1863,1863,Training,Coil Oven,87.85,81.79,7,58496,491.0
1864,1864,Training,Gauge Machine,18.82,43.32,16,32118,227.0
1865,1865,Training,Extruder,67.67,61.33,11,33228,220.0
1866,1866,Training,Gauge Machine,22.21,47.46,10,38329,75.0
1867,1867,Training,Coil Oven,42.85,42.6,13,76543,372.0
1868,1868,Training,Pump,76.82,66.27,6,63143,196.0
1869,1869,Training,Gauge Machine,88.24,79.21,15,30767,527.0
1870,1870,Training,Pressure Cutter,10.05,91.37,9,60926,124.0
1871,1871,Training,Extruder,12.47,74.33,15,53541,268.0
1872,1872,Training,Gauge Machine,79.67,86.97,17,32450,55.0
1873,1873,Training,Pump,83.71,84.29,14,47725,181.0
1874,1874,Training,Pump,13.74,64.22,10,60879,405.0
1875,1875,Training,Coil Oven,63.81,54.5,7,57371,167.0
1876,1876,Training,Pump,84.43,67.5,9,37214,550.0
1877,1877,Training,Pump,24.56,84.42,1,77704,274.0
1878,1878,Training,Coil Oven,59.55,79.81,5,31063,367.0
1879,1879,Training,Pressure Cutter,13.18,35.09,2,30424,511.0
1880,1880,Training,Coil Oven,94.92,48.87,16,35127,321.0
1881,1881,Training,Extruder,74.18,68.73,12,48729,207.0
1882,1882,Training,Gauge Machine,79.26,71.22,2,37692,52.0
1883,1883,Training,Pressure Cutter,22.55,56.7,15,61639,236.0
1884,1884,Training,Coil Oven,36.89,71.64,9,65534,354.0
1885,1885,Training,Pump,49.3,39.9,9,49429,552.0
1886,1886,Training,Extruder,33.57,49.91,9,54903,550.0
1887,1887,Training,Gauge Machine,26.45,86.51,2,56791,576.0
1888,1888,Training,Pressure Cutter,19.55,40.87,13,37520,359.0
1889,1889,Training,Pump,43.69,41.49,17,28134,400.0
1890,1890,Training,Pressure Cutter,86.17,38.77,8,50941,336.0
1891,1891,Training,Coil Oven,10.87,40.69,9,27056,341.0
1892,1892,Training,Coil Oven,80.2,53.78,10,39569,332.0
1893,1893,Training,Coil Oven,89.06,57.61,3,64953,472.0
1894,1894,Training,Coil Oven,74.15,38.49,7,76987,580.0
1895,1895,Training,Extruder,94.63,42.4,6,60794,323.0
1896,1896,Training,Gauge Machine,61.32,91.42,9,54932,539.0
1897,1897,Training,Pump,88.04,49.47,10,52995,450.0
1898,1898,Training,Pump,31.31,58.34,3,55326,154.0
1899,1899,Training,Pressure Cutter,45.39,75.25,9,70718,412.0
1900,1900,Training,Extruder,25.0,86.42,17,56860,331.0
1901,1901,Training,Extruder,17.64,93.86,10,68543,259.0
1902,1902,Training,Pressure Cutter,12.17,94.6,1,50179,179.0
1903,1903,Training,Extruder,23.17,48.8,3,30417,458.0
1904,1904,Training,Coil Oven,35.11,80.73,16,68701,249.0
1905,1905,Training,Coil Oven,17.53,60.92,13,49633,527.0
1906,1906,Training,Extruder,13.5,49.71,14,69432,167.0
1907,1907,Training,Pressure Cutter,88.84,72.56,9,72049,243.0
1908,1908,Training,Coil Oven,91.69,45.17,7,62018,543.0
1909,1909,Training,Pump,11.59,35.86,11,45783,260.0
1910,1910,Training,Coil Oven,42.7,60.63,16,38997,475.0
1911,1911,Training,Gauge Machine,18.66,88.77,14,44051,110.0
1912,1912,Training,Coil Oven,70.98,44.16,5,74502,353.0
1913,1913,Training,Extruder,50.63,35.99,5,51389,217.0
1914,1914,Training,Pump,10.41,93.84,2,47677,253.0
1915,1915,Training,Coil Oven,48.26,64.89,11,69703,476.0
1916,1916,Training,Coil Oven,84.39,87.93,10,55763,240.0
1917,1917,Training,Pressure Cutter,9.48,42.25,2,27451,83.0
1918,1918,Training,Pressure Cutter,91.09,51.43,14,53541,173.0
1919,1919,Training,Coil Oven,69.8,35.41,17,32262,370.0
1920,1920,Training,Coil Oven,32.11,39.6,17,65363,476.0
1921,1921,Training,Pump,14.14,57.33,13,62409,268.0
1922,1922,Training,Gauge Machine,82.92,38.4,14,31212,567.0
1923,1923,Training,Extruder,92.66,35.94,3,23951,225.0
1924,1924,Training,Gauge Machine,69.79,36.36,16,73356,262.0
1925,1925,Training,Gauge Machine,94.9,74.0,2,61076,345.0
1926,1926,Training,Pressure Cutter,40.85,38.6,3,28819,88.0
1927,1927,Training,Pump,94.69,81.29,12,63734,272.0
1928,1928,Training,Coil Oven,75.16,57.05,2,33526,375.0
1929,1929,Training,Extruder,69.55,78.92,11,59639,85.0
1930,1930,Training,Coil Oven,73.8,65.57,17,36435,232.0
1931,1931,Training,Coil Oven,88.78,53.87,8,55857,378.0
1932,1932,Training,Extruder,70.52,71.6,4,71735,292.0
1933,1933,Training,Coil Oven,58.38,82.26,6,79183,476.0
1934,1934,Training,Pressure Cutter,87.43,64.28,6,34843,215.0
1935,1935,Training,Gauge Machine,58.39,80.82,2,46824,117.0
1936,1936,Training,Extruder,53.14,35.89,4,33924,475.0
1937,1937,Training,Pressure Cutter,92.33,77.8,1,62363,473.0
1938,1938,Training,Extruder,56.19,94.82,11,30059,257.0
1939,1939,Training,Coil Oven,76.28,83.46,11,38124,478.0
1940,1940,Training,Coil Oven,32.64,55.89,13,58756,405.0
1941,1941,Training,Coil Oven,51.56,64.72,2,42409,391.0
1942,1942,Training,Coil Oven,22.94,67.41,14,49065,385.0
1943,1943,Training,Pressure Cutter,45.44,87.11,17,66832,129.0
1944,1944,Training,Coil Oven,18.12,83.14,9,37642,149.0
1945,1945,Training,Coil Oven,35.65,76.22,7,47768,329.0
1946,1946,Training,Coil Oven,51.53,90.63,10,42041,72.0
1947,1947,Training,Extruder,60.74,91.27,2,29289,578.0
1948,1948,Training,Gauge Machine,21.72,35.35,10,44502,194.0
1949,1949,Training,Pump,57.75,40.97,6,56226,177.0
1950,1950,Training,Extruder,34.48,54.87,13,66431,237.0
1951,1951,Training,Pressure Cutter,31.92,88.08,6,26936,327.0
1952,1952,Training,Gauge Machine,20.92,51.0,4,76250,340.0
1953,1953,Training,Coil Oven,39.89,58.92,8,39683,112.0
1954,1954,Training,Pressure Cutter,26.89,85.31,9,26568,143.0
1955,1955,Training,Coil Oven,43.5,92.83,10,40270,457.0
1956,1956,Training,Pressure Cutter,39.83,61.62,8,25909,80.0
1957,1957,Training,Gauge Machine,28.4,75.7,13,28806,340.0
1958,1958,Training,Pump,43.71,42.63,9,68377,568.0
1959,1959,Training,Pump,60.7,58.12,6,24088,215.0
1960,1960,Training,Extruder,57.35,83.72,12,28573,202.0
1961,1961,Training,Pump,86.11,40.37,1,77195,82.0
1962,1962,Training,Extruder,56.07,81.97,1,49721,61.0
1963,1963,Training,Pressure Cutter,37.38,60.58,16,35677,91.0
1964,1964,Training,Extruder,66.93,74.83,4,75019,294.0
1965,1965,Training,Extruder,53.0,85.81,8,49463,98.0
1966,1966,Training,Pump,11.22,71.48,7,56599,541.0
1967,1967,Training,Pump,63.9,50.4,12,60810,374.0
1968,1968,Training,Coil Oven,90.34,88.44,16,61078,238.0
1969,1969,Training,Pump,5.02,65.64,16,62594,146.0
1970,1970,Training,Pump,69.57,65.23,14,79611,145.0
1971,1971,Training,Gauge Machine,49.04,43.64,5,41661,327.0
1972,1972,Training,Extruder,41.57,49.32,11,44603,293.0
1973,1973,Training,Pump,91.72,54.81,14,75889,90.0
1974,1974,Training,Pump,35.97,89.19,9,42189,567.0
1975,1975,Training,Gauge Machine,53.04,92.77,13,55531,276.0
1976,1976,Training,Extruder,44.55,78.61,15,31671,135.0
1977,1977,Training,Gauge Machine,22.93,70.68,17,48223,144.0
1978,1978,Training,Gauge Machine,40.07,47.29,14,78846,378.0
1979,1979,Training,Pressure Cutter,73.73,86.33,9,24491,126.0
1980,1980,Training,Pressure Cutter,23.34,81.07,11,42019,565.0
1981,1981,Training,Coil Oven,47.33,58.25,12,70973,414.0
1982,1982,Training,Coil Oven,36.3,51.66,3,64599,454.0
1983,1983,Training,Coil Oven,59.37,42.07,5,70395,461.0
1984,1984,Training,Pressure Cutter,99.26,66.17,11,34175,356.0
1985,1985,Training,Coil Oven,24.73,79.81,14,52475,249.0
1986,1986,Training,Pump,28.8,57.51,1,62322,554.0
1987,1987,Training,Gauge Machine,37.58,73.65,5,40763,111.0
1988,1988,Training,Pump,93.62,52.29,9,53531,132.0
1989,1989,Training,Gauge Machine,83.71,84.99,8,47535,163.0
1990,1990,Training,Pump,45.73,84.58,13,37871,173.0
1991,1991,Training,Pump,35.05,76.61,5,56831,134.0
1992,1992,Training,Coil Oven,88.72,89.2,16,43190,328.0
1993,1993,Training,Pump,74.43,87.13,2,55540,543.0
1994,1994,Training,Pressure Cutter,58.07,38.93,13,63690,501.0
1995,1995,Training,Pump,34.73,86.61,4,38339,71.0
1996,1996,Training,Coil Oven,68.18,39.83,15,70606,62.0
1997,1997,Training,Pump,10.17,38.39,9,77399,215.0
1998,1998,Training,Extruder,33.57,41.22,14,56368,101.0
1999,1999,Training,Coil Oven,43.31,84.6,14,75591,295.0
2000,2000,Training,Extruder,96.52,46.2,5,65896,55.0
2001,2001,Training,Coil Oven,72.99,37.63,5,64246,301.0
2002,2002,Training,Pressure Cutter,16.09,53.93,7,49116,161.0
2003,2003,Training,Coil Oven,55.93,36.16,11,33819,268.0
2004,2004,Training,Pressure Cutter,80.22,85.55,2,50534,134.0
2005,2005,Training,Pressure Cutter,54.55,86.72,5,38472,298.0
2006,2006,Training,Extruder,61.01,72.43,14,55311,473.0
2007,2007,Training,Pump,49.61,92.57,7,37445,322.0
2008,2008,Training,Gauge Machine,21.71,81.73,3,27492,449.0
2009,2009,Training,Pump,80.19,61.18,3,34110,517.0
2010,2010,Training,Gauge Machine,11.52,92.91,5,63316,303.0
2011,2011,Training,Pressure Cutter,83.22,64.77,10,76372,340.0
2012,2012,Training,Pressure Cutter,48.32,81.37,13,25662,238.0
2013,2013,Training,Pressure Cutter,52.36,44.51,2,75250,305.0
2014,2014,Training,Extruder,82.53,90.85,11,27228,118.0
2015,2015,Training,Pump,32.24,44.18,11,31142,210.0
2016,2016,Training,Coil Oven,75.45,69.11,11,49480,332.0
2017,2017,Training,Gauge Machine,55.83,83.61,15,47224,168.0
2018,2018,Training,Pump,78.24,93.1,1,23693,143.0
2019,2019,Training,Coil Oven,7.09,79.66,3,44134,109.0
2020,2020,Training,Coil Oven,27.05,63.41,7,79386,187.0
2021,2021,Training,Extruder,12.17,37.6,13,35048,141.0
2022,2022,Training,Coil Oven,87.55,63.08,14,28434,241.0
2023,2023,Training,Gauge Machine,58.75,88.77,4,61054,122.0
2024,2024,Training,Coil Oven,81.29,42.0,11,38044,375.0
2025,2025,Training,Gauge Machine,73.89,37.66,4,51286,581.0
2026,2026,Training,Extruder,83.43,64.69,12,39613,578.0
2027,2027,Training,Extruder,32.17,59.51,9,59363,573.0
2028,2028,Training,Pressure Cutter,23.51,57.09,12,30389,87.0
2029,2029,Training,Gauge Machine,35.09,35.17,3,70644,231.0
2030,2030,Training,Pump,29.56,35.13,3,34069,339.0
2031,2031,Training,Gauge Machine,5.67,72.6,13,71749,235.0
2032,2032,Training,Pressure Cutter,62.3,39.76,6,57877,107.0
2033,2033,Training,Pressure Cutter,12.03,80.22,13,51284,95.0
2034,2034,Training,Extruder,11.18,48.34,6,55144,57.0
2035,2035,Training,Pressure Cutter,37.4,54.11,13,35679,117.0
2036,2036,Training,Gauge Machine,11.14,71.16,3,37892,536.0
2037,2037,Training,Extruder,60.25,66.26,6,69122,86.0
2038,2038,Training,Pump,27.96,89.15,9,69464,147.0
2039,2039,Training,Pressure Cutter,84.66,88.08,17,56396,109.0
2040,2040,Training,Extruder,35.06,44.5,4,24287,419.0
2041,2041,Training,Extruder,57.58,74.16,1,34640,479.0
2042,2042,Training,Gauge Machine,9.35,43.49,13,30340,64.0
2043,2043,Training,Coil Oven,9.35,46.27,3,78109,153.0
2044,2044,Training,Extruder,43.35,94.49,9,69246,233.0
2045,2045,Training,Gauge Machine,92.52,86.15,9,46574,158.0
2046,2046,Training,Gauge Machine,47.69,37.58,13,76539,575.0
2047,2047,Training,Pressure Cutter,86.39,65.19,10,71326,186.0
2048,2048,Training,Extruder,64.35,36.75,4,36352,488.0
2049,2049,Training,Extruder,62.03,37.18,14,46687,483.0
2050,2050,Training,Gauge Machine,68.23,36.72,6,40436,523.0
2051,2051,Training,Extruder,63.06,53.37,9,40178,460.0
2052,2052,Training,Gauge Machine,77.85,35.68,15,28495,63.0
2053,2053,Training,Gauge Machine,30.72,69.6,5,35556,65.0
2054,2054,Training,Gauge Machine,73.82,77.24,4,78650,564.0
2055,2055,Training,Coil Oven,31.29,53.1,13,23961,119.0
2056,2056,Training,Coil Oven,20.08,87.46,17,67295,580.0
2057,2057,Training,Pump,90.2,76.12,15,43820,192.0
2058,2058,Training,Coil Oven,20.16,70.31,16,41769,99.0
2059,2059,Training,Pressure Cutter,18.96,61.12,8,48334,295.0
2060,2060,Training,Pressure Cutter,37.48,82.24,3,49006,335.0
2061,2061,Training,Gauge Machine,95.31,40.93,6,78937,368.0
2062,2062,Training,Pressure Cutter,94.59,82.64,13,73201,359.0
2063,2063,Training,Pressure Cutter,72.43,60.38,14,30495,190.0
2064,2064,Training,Pressure Cutter,11.45,42.46,9,23675,469.0
2065,2065,Training,Pressure Cutter,25.59,89.86,14,79954,418.0
2066,2066,Training,Coil Oven,97.96,90.39,16,33901,549.0
2067,2067,Training,Gauge Machine,17.01,87.09,12,36917,234.0
2068,2068,Training,Pump,59.05,79.25,3,40180,225.0
2069,2069,Training,Pump,52.22,93.3,3,53259,154.0
2070,2070,Training,Pump,60.21,52.69,4,74020,439.0
2071,2071,Training,Gauge Machine,29.87,87.56,14,44185,260.0
2072,2072,Training,Gauge Machine,7.91,56.43,13,71760,78.0
2073,2073,Training,Pressure Cutter,7.54,79.61,7,41379,212.0
2074,2074,Training,Coil Oven,96.33,59.45,12,57968,339.0
2075,2075,Training,Gauge Machine,74.7,89.58,8,73223,70.0
2076,2076,Training,Gauge Machine,97.48,92.47,12,36096,484.0
2077,2077,Training,Gauge Machine,51.77,91.44,4,60920,555.0
2078,2078,Training,Extruder,49.72,81.07,5,43541,389.0
2079,2079,Training,Pressure Cutter,65.43,54.02,7,78309,335.0
2080,2080,Training,Coil Oven,93.56,48.14,4,59614,574.0
2081,2081,Training,Gauge Machine,78.49,75.68,2,70455,70.0
2082,2082,Training,Coil Oven,8.43,83.74,8,39637,72.0
2083,2083,Training,Pump,44.82,56.73,10,27702,152.0
2084,2084,Training,Pressure Cutter,30.9,89.89,9,34222,67.0
2085,2085,Training,Pressure Cutter,25.91,47.94,17,69544,173.0
2086,2086,Training,Pressure Cutter,65.46,80.1,5,75225,290.0
2087,2087,Training,Pump,51.4,39.93,15,75697,295.0
2088,2088,Training,Pump,21.95,72.48,16,54762,538.0
2089,2089,Training,Extruder,60.08,47.11,9,26305,490.0
2090,2090,Training,Gauge Machine,96.43,91.89,6,32554,459.0
2091,2091,Training,Gauge Machine,78.76,51.87,2,37498,303.0
2092,2092,Training,Extruder,85.57,40.5,6,31977,265.0
2093,2093,Training,Pump,88.56,65.57,8,75025,219.0
2094,2094,Training,Extruder,71.48,43.09,2,30864,412.0
2095,2095,Training,Extruder,30.49,36.91,13,55275,76.0
2096,2096,Training,Pressure Cutter,7.9,55.07,5,40596,136.0
2097,2097,Training,Pressure Cutter,21.71,94.07,9,60591,410.0
2098,2098,Training,Extruder,64.37,92.61,15,52699,365.0
2099,2099,Training,Coil Oven,59.23,39.41,10,34716,265.0
2100,2100,Training,Gauge Machine,14.57,90.61,12,34856,53.0
2101,2101,Training,Pressure Cutter,14.45,44.09,10,72058,221.0
2102,2102,Training,Extruder,81.92,61.0,2,60380,430.0
2103,2103,Training,Pump,55.38,42.39,9,35510,197.0
2104,2104,Training,Pump,35.43,72.36,12,26965,306.0
2105,2105,Training,Extruder,99.38,51.16,10,48678,213.0
2106,2106,Training,Pump,74.08,89.89,5,26104,442.0
2107,2107,Training,Extruder,78.19,83.88,13,57802,252.0
2108,2108,Training,Pump,45.22,58.48,4,65861,491.0
2109,2109,Training,Pressure Cutter,31.72,37.55,13,78079,106.0
2110,2110,Training,Gauge Machine,6.31,38.43,5,35956,361.0
2111,2111,Training,Pressure Cutter,53.5,41.05,15,43269,156.0
2112,2112,Training,Coil Oven,90.91,89.75,17,56523,223.0
2113,2113,Training,Gauge Machine,36.13,59.75,6,39359,411.0
2114,2114,Training,Pressure Cutter,62.32,62.03,14,68547,478.0
2115,2115,Training,Coil Oven,40.24,53.7,6,55601,282.0
2116,2116,Training,Pump,51.68,74.43,3,76656,112.0
2117,2117,Training,Pressure Cutter,78.65,75.15,14,59595,355.0
2118,2118,Training,Pressure Cutter,53.01,68.09,14,77089,265.0
2119,2119,Training,Gauge Machine,61.34,58.11,4,53277,276.0
2120,2120,Training,Pump,9.38,69.21,6,62338,277.0
2121,2121,Training,Pump,98.62,68.64,17,54097,150.0
2122,2122,Training,Pump,51.06,39.52,10,47083,239.0
2123,2123,Training,Pressure Cutter,23.04,68.61,4,34041,435.0
2124,2124,Training,Pressure Cutter,9.84,56.31,4,78350,468.0
2125,2125,Training,Pressure Cutter,18.66,74.37,8,58560,500.0
2126,2126,Training,Pump,5.27,94.25,10,47330,69.0
2127,2127,Training,Pressure Cutter,69.99,82.13,15,30420,119.0
2128,2128,Training,Pressure Cutter,28.53,67.64,10,70748,186.0
2129,2129,Training,Pressure Cutter,36.37,66.27,15,54224,139.0
2130,2130,Training,Pressure Cutter,57.21,62.62,8,52691,83.0
2131,2131,Training,Pump,39.03,56.67,15,26737,537.0
2132,2132,Training,Coil Oven,56.33,91.37,14,45507,192.0
2133,2133,Training,Coil Oven,49.53,82.1,10,27718,92.0
2134,2134,Training,Extruder,23.48,55.44,4,78050,87.0
2135,2135,Training,Coil Oven,7.33,56.43,3,57400,583.0
2136,2136,Training,Gauge Machine,98.91,50.81,15,27434,298.0
2137,2137,Training,Pressure Cutter,96.23,90.05,16,78971,341.0
2138,2138,Training,Extruder,66.68,43.24,11,49990,54.0
2139,2139,Training,Extruder,82.97,35.6,10,23039,98.0
2140,2140,Training,Coil Oven,50.54,56.42,8,76786,369.0
2141,2141,Training,Extruder,24.85,37.16,2,29513,79.0
2142,2142,Training,Pump,83.24,54.39,2,37649,242.0
2143,2143,Training,Pressure Cutter,47.15,54.49,17,72598,562.0
2144,2144,Training,Coil Oven,90.12,49.76,6,60635,489.0
2145,2145,Training,Coil Oven,74.78,64.11,8,35746,523.0
2146,2146,Training,Gauge Machine,29.88,52.22,9,26756,104.0
2147,2147,Training,Gauge Machine,33.79,66.34,16,34432,523.0
2148,2148,Training,Pump,31.71,35.58,12,23681,286.0
2149,2149,Training,Extruder,69.83,47.24,3,41375,499.0
2150,2150,Training,Extruder,40.8,78.13,3,28045,187.0
2151,2151,Training,Pump,37.25,51.22,9,65194,238.0
2152,2152,Training,Pump,50.31,42.1,9,36450,172.0
2153,2153,Training,Gauge Machine,35.11,61.99,4,52429,304.0
2154,2154,Training,Coil Oven,14.65,94.21,11,38497,160.0
2155,2155,Training,Coil Oven,94.98,49.29,13,27766,432.0
2156,2156,Training,Pump,95.99,72.07,13,49146,274.0
2157,2157,Training,Gauge Machine,97.82,47.75,6,23607,259.0
2158,2158,Training,Pump,99.7,35.1,3,44044,386.0
2159,2159,Training,Gauge Machine,83.05,42.73,9,47755,105.0
2160,2160,Training,Coil Oven,28.85,50.19,13,26156,379.0
2161,2161,Training,Gauge Machine,67.08,64.98,12,24897,438.0
2162,2162,Training,Pressure Cutter,42.71,93.81,12,50531,116.0
2163,2163,Training,Gauge Machine,30.31,69.76,9,48779,231.0
2164,2164,Training,Extruder,16.08,91.89,17,76992,152.0
2165,2165,Training,Pump,20.43,84.86,10,59507,58.0
2166,2166,Training,Coil Oven,29.34,40.43,5,34190,486.0
2167,2167,Training,Gauge Machine,73.68,48.31,5,33069,113.0
2168,2168,Training,Gauge Machine,28.19,91.58,1,62723,582.0
2169,2169,Training,Coil Oven,50.09,71.96,7,62506,337.0
2170,2170,Training,Coil Oven,59.47,84.21,10,39398,256.0
2171,2171,Training,Gauge Machine,35.83,72.96,13,39927,71.0
2172,2172,Training,Gauge Machine,70.14,84.51,15,49306,485.0
2173,2173,Training,Pump,90.35,37.02,10,28888,331.0
2174,2174,Training,Pump,81.17,82.44,3,32181,279.0
2175,2175,Training,Pressure Cutter,92.14,36.8,7,44387,580.0
2176,2176,Training,Pump,69.96,40.04,7,60517,426.0
2177,2177,Training,Coil Oven,37.36,82.79,7,27621,544.0
2178,2178,Training,Gauge Machine,24.59,49.14,12,39618,123.0
2179,2179,Training,Coil Oven,99.17,89.46,7,34872,456.0
2180,2180,Training,Pressure Cutter,52.64,58.09,10,64471,567.0
2181,2181,Training,Extruder,58.48,45.29,8,30064,231.0
2182,2182,Training,Extruder,93.16,93.57,8,30671,302.0
2183,2183,Training,Coil Oven,63.67,86.92,6,31133,399.0
2184,2184,Training,Pump,14.26,56.66,14,76595,562.0
2185,2185,Training,Pump,26.49,80.02,10,67948,379.0
2186,2186,Training,Pressure Cutter,98.6,57.62,1,36505,383.0
2187,2187,Training,Pump,58.81,93.88,2,68937,334.0
2188,2188,Training,Pump,12.42,46.79,17,33035,471.0
2189,2189,Training,Extruder,55.18,35.81,2,73759,508.0
2190,2190,Training,Extruder,5.5,38.26,2,33843,470.0
2191,2191,Training,Coil Oven,96.27,59.15,17,43017,291.0
2192,2192,Training,Gauge Machine,23.02,36.64,12,30856,497.0
2193,2193,Training,Coil Oven,13.71,40.35,15,76712,438.0
2194,2194,Training,Gauge Machine,24.31,79.75,12,43623,267.0
2195,2195,Training,Coil Oven,80.09,77.56,9,48763,441.0
2196,2196,Training,Extruder,64.07,81.39,8,76248,316.0
2197,2197,Training,Extruder,65.1,63.56,15,61071,580.0
2198,2198,Training,Pressure Cutter,16.37,87.19,14,45541,149.0
2199,2199,Training,Extruder,78.84,54.49,9,29556,484.0
2200,2200,Training,Gauge Machine,20.42,92.46,5,65116,274.0
2201,2201,Training,Coil Oven,36.23,58.83,9,28393,450.0
2202,2202,Training,Pressure Cutter,51.94,50.94,5,76599,408.0
2203,2203,Training,Pump,48.54,41.66,12,31423,69.0
2204,2204,Training,Gauge Machine,88.33,42.88,16,57708,290.0
2205,2205,Training,Coil Oven,98.4,38.03,2,62132,164.0
2206,2206,Training,Pump,35.95,67.78,8,25266,293.0
2207,2207,Training,Gauge Machine,74.74,60.07,8,76636,543.0
