Project_ID,Project_Type,Location,Start_Date,End_Date,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level
PJT_372,Tunnel,Seattle,2021-01-06,2021-09-14,16275664,15399756.62,-875907.38,272,251,-21,1.61,3.0,56.69,15.54,65.77,Snowy,74,45539.06,787.65,4310,72.19,9,4.93,59.66,0,16.76,Medium
PJT_373,Road,Seattle,2021-01-07,2023-10-28,3681206,4850701.91,1169495.91,864,1024,160,1.02,0.17,266.51,3.94,67.68,Cloudy,186,19082.55,175.43,4388,84.53,7,1.22,61.0,0,38.62,Low
PJT_374,Building,Chicago,2021-01-08,2021-10-19,34742203,39247546.13,4505343.13,258,284,26,0.73,2.49,200.02,17.78,72.65,Snowy,152,30837.29,244.64,1995,81.77,9,9.32,96.04,0,20.42,High
PJT_375,Bridge,Seattle,2021-01-09,2024-03-17,18014415,25095855.74,7081440.74,801,1163,362,0.3,0.77,252.11,-8.32,55.25,Rainy,239,27533.99,759.88,7161,93.44,2,1.1,85.79,1,95.49,Medium
PJT_376,Building,Los Angeles,2021-01-10,2022-01-04,41844645,54218376.89,12373731.89,396,359,-37,0.55,0.91,306.8,-2.75,82.58,Cloudy,285,27030.24,488.23,2877,82.98,2,6.2,86.86,0,40.49,High
PJT_377,Tunnel,Chicago,2021-01-11,2022-11-03,15392507,21206947.56,5814440.56,537,661,124,1.9,1.83,246.02,38.76,85.54,Stormy,203,25524.74,501.37,9103,99.87,3,9.66,89.7,0,74.19,High
PJT_378,Road,Los Angeles,2021-01-12,2023-12-19,20634497,21937929.14,1303432.14,797,1071,274,0.68,2.16,236.68,31.34,76.52,Rainy,106,14253.33,377.75,4264,60.91,8,3.14,67.83,0,61.42,Medium
PJT_379,Road,New York,2021-01-13,2023-04-10,45675521,60082281.6,14406760.6,686,817,131,0.42,3.12,379.73,13.26,64.49,Sunny,86,39006.95,646.62,2348,89.98,8,3.29,88.36,0,19.68,Medium
PJT_380,Dam,Los Angeles,2021-01-14,2022-12-17,31000601,32812189.04,1811588.04,738,702,-36,0.98,0.37,358.64,18.44,41.26,Sunny,65,25310.12,266.65,3251,81.86,4,1.0,98.92,0,60.52,Low
PJT_381,Road,New York,2021-01-15,2022-07-03,46545655,68116823.98,21571168.98,360,534,174,0.68,2.52,424.97,10.35,88.81,Snowy,86,48133.23,664.22,8290,81.48,8,1.6,84.92,0,69.49,Low
PJT_382,Dam,New York,2021-01-16,2023-07-19,35305950,45256034.14,9950084.14,755,914,159,0.17,0.91,162.48,30.74,39.19,Snowy,125,16736.38,256.42,9018,59.55,5,1.4,70.84,0,89.34,Low
PJT_383,Bridge,Los Angeles,2021-01-17,2022-07-10,18290529,20022771.6,1732242.6,425,539,114,0.71,2.87,324.29,33.13,34.19,Stormy,201,35723.47,157.44,7590,87.14,7,8.4,85.82,0,16.31,High
PJT_384,Tunnel,Chicago,2021-01-18,2022-04-04,46874626,49767124.05,2892498.05,423,441,18,1.13,3.19,313.34,31.98,50.95,Stormy,75,47332.27,397.32,8658,94.02,7,8.53,95.04,1,36.61,High
PJT_385,Dam,Seattle,2021-01-19,2023-04-14,29380039,29807693.41,427654.41,685,815,130,1.15,2.78,216.38,29.74,23.98,Sunny,69,34855.62,308.03,1432,53.11,9,7.54,56.44,0,72.31,High
PJT_386,Bridge,Seattle,2021-01-20,2022-12-17,49383190,65027022.87,15643832.87,601,696,95,0.78,3.69,268.73,1.25,88.49,Cloudy,186,44207.28,900.09,6743,77.53,6,4.17,63.26,0,13.09,Medium
PJT_387,Road,New York,2021-01-21,2022-05-08,32581133,33598621.19,1017488.19,499,472,-27,0.95,1.68,191.2,8.59,61.19,Sunny,264,42236.64,149.46,6247,63.53,3,8.39,95.96,1,28.32,High
PJT_388,Road,New York,2021-01-22,2021-10-05,3332214,4189199.33,856985.33,266,256,-10,1.93,3.83,113.83,15.84,58.99,Sunny,152,21205.3,258.95,8715,99.37,3,5.86,97.31,0,29.68,Medium
PJT_389,Bridge,Chicago,2021-01-23,2022-08-01,28496053,30171079.95,1675026.95,396,555,159,0.82,2.16,146.21,8.19,65.91,Stormy,78,32005.58,593.85,4817,68.73,5,3.74,74.21,0,70.24,Medium
PJT_390,Road,Houston,2021-01-24,2022-12-23,39636252,51415407.55,11779155.55,669,698,29,0.59,2.42,97.48,31.52,54.79,Snowy,80,12031.76,532.96,2070,53.7,8,4.94,68.73,0,35.74,Medium
PJT_391,Bridge,Los Angeles,2021-01-25,2023-01-05,23043878,32007113.21,8963235.21,698,710,12,0.56,3.24,357.38,8.11,22.24,Stormy,68,29098.66,141.27,5600,62.91,6,1.59,64.14,0,63.96,Low
PJT_392,Dam,New York,2021-01-26,2022-07-30,34015348,46492692.84,12477344.84,457,550,93,0.97,0.09,347.33,-2.4,62.86,Stormy,197,15368.99,106.53,9306,79.23,4,9.5,74.94,1,96.88,High
PJT_393,Dam,Seattle,2021-01-27,2022-05-16,32263040,43765162.15,11502122.15,348,474,126,1.54,3.27,477.77,11.95,70.13,Stormy,264,38468.16,989.26,1994,44.57,4,6.57,96.73,0,81.39,High
PJT_394,Bridge,Chicago,2021-01-28,2022-05-20,10042832,10169707.55,126875.55,509,477,-32,0.49,3.09,378.36,43.9,49.17,Sunny,284,28762.63,692.95,5318,76.22,7,7.58,57.49,0,39.96,High
PJT_395,Dam,Los Angeles,2021-01-29,2023-11-28,3250397,3097729.0,-152668.0,829,1033,204,1.45,1.55,73.42,2.42,73.01,Cloudy,76,23505.23,428.87,5731,95.87,5,7.09,70.99,1,52.52,High
PJT_396,Dam,Chicago,2021-01-30,2022-09-24,44942324,59295522.43,14353198.43,620,602,-18,0.14,0.43,447.91,23.67,35.89,Sunny,143,17095.87,523.39,7068,91.02,0,7.01,95.58,0,28.06,High
PJT_397,Dam,Los Angeles,2021-01-31,2022-07-10,11390284,12768603.23,1378319.23,570,525,-45,0.9,0.45,438.2,13.81,35.49,Rainy,134,49941.43,339.9,8670,44.06,0,1.16,67.46,0,11.41,Low
PJT_398,Building,Los Angeles,2021-02-01,2022-10-23,42846292,49676322.4,6830030.4,675,629,-46,1.57,4.62,249.49,-6.09,31.3,Stormy,93,8226.97,410.39,5767,99.6,8,5.73,88.4,1,36.07,High
PJT_399,Tunnel,New York,2021-02-02,2023-03-28,43397458,39868787.07,-3528670.93,560,784,224,0.74,3.45,313.64,16.83,46.04,Stormy,212,6960.23,684.14,1957,81.92,7,8.4,69.46,0,43.25,High
PJT_400,Road,Chicago,2021-02-03,2022-05-20,31891320,33669129.36,1777809.36,485,471,-14,1.17,0.64,489.24,28.62,79.29,Rainy,162,14776.58,894.53,9287,49.74,5,1.4,90.25,0,60.79,Low
PJT_401,Building,Chicago,2021-02-04,2023-04-05,42280792,38907031.82,-3373760.18,852,790,-62,0.49,1.78,289.54,18.23,77.95,Stormy,248,48698.26,265.72,3154,40.74,0,9.61,99.05,0,94.97,High
PJT_402,Dam,Seattle,2021-02-05,2023-04-21,2472542,3529582.05,1057040.05,692,805,113,1.51,2.96,457.39,37.97,46.8,Stormy,199,49065.72,856.33,1631,50.28,1,4.82,69.39,1,95.31,High
PJT_403,Bridge,Seattle,2021-02-06,2022-07-07,5473014,5724980.67,251966.67,367,516,149,0.2,4.18,87.37,5.89,61.24,Stormy,123,34471.75,209.4,7045,90.29,9,3.61,92.25,0,16.31,Medium
PJT_404,Dam,New York,2021-02-07,2023-02-12,14245462,17584631.08,3339169.08,695,735,40,1.72,0.22,135.97,-5.26,70.46,Rainy,136,44604.8,293.49,1697,41.3,2,5.79,99.42,0,65.32,Medium
PJT_405,Tunnel,New York,2021-02-08,2023-09-15,33463391,30899680.05,-2563710.95,823,949,126,0.48,1.18,248.34,41.51,36.88,Sunny,192,14628.28,133.46,1031,53.99,9,8.21,99.19,0,13.81,High
PJT_406,Dam,Houston,2021-02-09,2022-08-23,4529801,5889232.49,1359431.49,606,560,-46,1.76,4.45,313.14,10.8,31.77,Stormy,143,48741.89,226.73,7209,85.44,2,5.27,71.69,0,68.33,Medium
PJT_407,Bridge,Seattle,2021-02-10,2023-04-17,34242121,37454593.78,3212472.78,681,796,115,0.77,0.05,417.3,21.7,88.05,Cloudy,147,11425.32,925.57,5874,75.17,1,6.81,74.29,0,20.59,High
PJT_408,Tunnel,Los Angeles,2021-02-11,2022-08-12,39362595,56632993.08,17270398.08,439,547,108,1.47,1.01,494.72,33.56,63.23,Rainy,190,9550.63,513.49,6562,86.96,1,5.5,65.17,1,95.18,High
PJT_409,Dam,Chicago,2021-02-12,2023-06-22,34424949,49326508.12,14901559.12,692,860,168,0.71,4.8,224.98,7.84,88.7,Snowy,181,10049.52,169.9,9740,84.77,5,6.68,65.7,0,87.79,High
PJT_410,Tunnel,New York,2021-02-13,2021-11-15,40839283,44726136.07,3886853.07,250,275,25,1.82,3.07,71.34,29.39,43.64,Rainy,259,30790.76,963.75,3248,43.04,6,2.24,74.62,0,12.01,Low
PJT_411,Road,Chicago,2021-02-14,2023-01-31,47137503,67905180.85,20767677.85,657,716,59,0.34,1.31,410.53,-2.55,69.21,Sunny,105,40143.85,891.09,7192,93.55,3,1.35,60.03,0,80.39,Low
PJT_412,Road,Chicago,2021-02-15,2022-01-25,46756273,70026617.78,23270344.78,357,344,-13,0.44,0.33,321.97,6.02,35.58,Rainy,200,21500.02,779.21,7406,53.62,0,2.23,85.56,0,67.23,Medium
PJT_413,Dam,Houston,2021-02-16,2023-01-29,33455693,46679035.53,13223342.53,636,712,76,1.04,0.14,139.34,-2.04,38.28,Snowy,146,49005.32,940.13,2156,73.2,5,3.57,76.82,1,54.58,High
PJT_414,Tunnel,Seattle,2021-02-17,2022-02-05,44154609,62122126.51,17967517.51,368,353,-15,0.26,1.22,272.67,34.62,55.83,Cloudy,147,24548.91,298.12,9535,78.66,6,3.28,94.9,0,64.24,Medium
PJT_415,Bridge,New York,2021-02-18,2022-11-19,47504347,49851310.74,2346963.74,470,639,169,0.47,4.41,384.04,2.25,42.37,Snowy,83,11770.18,852.73,6295,50.12,3,6.54,90.53,0,71.04,High
PJT_416,Dam,Chicago,2021-02-19,2023-12-20,2195885,2736119.79,540234.79,699,1034,335,1.89,2.08,396.69,29.46,31.73,Rainy,149,25968.5,720.99,7154,98.57,5,5.1,66.12,1,89.6,High
PJT_417,Road,New York,2021-02-20,2023-01-19,44099123,41468766.79,-2630356.21,471,698,227,1.96,3.6,274.83,41.88,38.4,Snowy,276,35556.67,882.78,3248,69.29,8,1.35,75.29,0,79.06,Low
PJT_418,Road,Los Angeles,2021-02-21,2024-04-21,28140148,26928736.07,-1211411.93,814,1155,341,0.81,4.59,187.35,19.03,22.5,Rainy,194,42450.16,817.22,4285,43.46,3,1.31,87.53,0,61.78,Low
PJT_419,Dam,Houston,2021-02-22,2022-09-27,31423447,47114291.73,15690844.73,462,582,120,1.85,2.04,488.18,19.7,69.31,Cloudy,205,25644.57,411.85,3003,96.24,9,1.82,59.66,0,84.22,Low
PJT_420,Tunnel,Los Angeles,2021-02-23,2023-10-06,38452622,42143441.15,3690819.15,723,955,232,1.14,0.96,348.51,15.36,54.45,Cloudy,63,31712.31,796.96,4615,75.18,3,4.18,51.58,1,98.82,High
PJT_421,Road,New York,2021-02-24,2022-10-13,25163349,33943101.84,8779752.84,556,596,40,0.61,2.59,233.71,7.92,26.6,Sunny,211,17030.51,336.21,4672,81.95,9,1.06,92.62,0,37.02,Low
PJT_422,Tunnel,New York,2021-02-25,2024-01-31,4388445,6073603.63,1685158.63,837,1070,233,1.43,4.54,176.21,16.16,32.02,Cloudy,161,34066.24,395.73,8458,71.51,4,5.45,56.88,0,20.66,Medium
PJT_423,Road,Seattle,2021-02-26,2022-03-26,20520190,29032251.33,8512061.33,335,393,58,1.35,4.02,379.0,23.15,27.18,Stormy,124,49368.74,197.12,3155,90.08,2,4.25,94.47,1,75.83,High
PJT_424,Road,Chicago,2021-02-27,2023-05-25,46435139,69586630.3,23151491.3,687,817,130,1.98,0.33,158.98,44.23,62.88,Snowy,234,7207.41,941.57,4479,41.99,9,6.0,95.68,0,98.07,High
PJT_425,Building,Chicago,2021-02-28,2023-05-11,10667788,11146749.18,478961.18,592,802,210,0.6,3.46,127.27,41.58,26.59,Snowy,254,44893.88,361.9,1051,56.1,1,7.49,73.04,0,20.5,High
PJT_426,Road,Los Angeles,2021-03-01,2023-03-27,46276218,42768966.4,-3507251.6,707,756,49,1.38,2.86,288.43,37.42,72.8,Rainy,146,30302.71,568.56,3159,68.18,8,3.26,90.34,0,48.85,Medium
PJT_427,Bridge,Houston,2021-03-02,2022-10-05,42752022,49024381.09,6272359.09,534,582,48,0.2,4.54,180.49,38.9,21.44,Cloudy,170,16344.44,452.2,5390,44.6,0,2.41,68.16,0,15.6,Low
PJT_428,Dam,Chicago,2021-03-03,2024-02-10,9182535,8980963.68,-201571.32,738,1074,336,0.32,0.61,333.01,15.73,37.46,Sunny,104,47970.04,963.94,4651,82.35,4,3.5,92.91,0,79.89,Medium
PJT_429,Dam,Seattle,2021-03-04,2022-02-09,25843729,23607097.26,-2236631.74,366,342,-24,0.11,2.67,103.07,26.16,82.35,Sunny,243,26750.94,401.54,8356,63.62,4,1.02,91.23,0,95.38,Low
PJT_430,Tunnel,Los Angeles,2021-03-05,2021-11-10,47474251,52993422.1,5519171.1,210,250,40,2.0,4.4,344.72,39.23,70.3,Sunny,275,19926.06,800.69,3112,56.36,7,2.08,53.93,0,54.91,Low
PJT_431,Road,Los Angeles,2021-03-06,2022-12-02,11196894,15342465.07,4145571.07,439,636,197,1.62,2.05,177.48,11.61,25.11,Stormy,166,13167.39,869.87,6765,40.2,5,7.76,79.13,0,46.86,High
PJT_432,Bridge,Seattle,2021-03-07,2023-04-06,13988365,17341493.8,3353128.8,600,760,160,1.59,2.41,50.11,42.9,77.48,Cloudy,142,16000.35,492.05,2354,83.19,5,3.01,82.0,1,91.69,Medium
PJT_433,Tunnel,Houston,2021-03-08,2023-07-25,31031137,33751537.28,2720400.28,708,869,161,1.07,0.35,107.12,12.87,54.51,Sunny,86,42478.21,440.35,6620,90.03,5,9.95,50.04,0,22.0,High
PJT_434,Building,Seattle,2021-03-09,2023-04-14,38917521,50304990.14,11387469.14,730,766,36,0.67,1.39,470.13,23.06,79.27,Stormy,245,32648.45,772.97,4754,63.7,3,2.51,99.0,1,90.24,Medium
PJT_435,Tunnel,Houston,2021-03-10,2022-08-26,49439031,51377580.31,1938549.31,483,534,51,0.39,1.62,440.31,29.04,62.05,Snowy,253,46096.05,921.61,1209,73.85,0,8.1,70.33,0,45.29,High
PJT_436,Tunnel,Seattle,2021-03-11,2022-01-13,20575137,18695163.43,-1879973.57,218,308,90,0.64,4.73,155.12,42.28,67.73,Rainy,75,15438.58,779.44,7232,53.66,2,7.35,75.87,1,60.35,High
PJT_437,Road,Seattle,2021-03-12,2023-06-15,13762750,18698237.74,4935487.74,668,825,157,0.81,1.41,400.27,3.45,89.55,Cloudy,299,10451.24,304.41,8846,77.33,9,3.9,59.74,0,57.55,Medium
PJT_438,Building,New York,2021-03-13,2023-12-03,33027722,42085437.72,9057715.72,823,995,172,1.54,2.3,323.86,31.04,36.26,Cloudy,238,5273.94,899.48,7171,40.73,5,3.98,80.55,0,65.44,Medium
PJT_439,Tunnel,Los Angeles,2021-03-14,2023-02-04,26434984,35882360.21,9447376.21,721,692,-29,1.13,3.36,486.91,18.64,63.68,Snowy,269,27853.79,448.82,1237,69.32,4,6.07,90.53,0,94.79,High
PJT_440,Bridge,Seattle,2021-03-15,2023-04-26,22847630,21096651.84,-1750978.16,849,772,-77,0.25,0.81,218.12,4.77,52.22,Cloudy,116,49923.81,618.61,9527,78.65,9,8.67,79.29,0,95.6,High
PJT_441,Bridge,Seattle,2021-03-16,2023-01-21,39647224,55596183.24,15948959.24,457,676,219,0.13,2.43,356.66,32.71,22.76,Cloudy,133,36273.44,848.29,9075,95.09,0,4.48,89.4,0,84.8,Medium
PJT_442,Dam,Chicago,2021-03-17,2022-05-21,1578526,2007436.33,428910.33,382,430,48,0.29,3.69,78.59,20.37,21.01,Cloudy,251,18877.76,269.56,2576,62.88,4,1.55,86.56,1,27.24,Medium
PJT_443,Building,Los Angeles,2021-03-18,2022-01-21,7612208,9424196.76,1811988.76,245,309,64,0.88,4.33,228.31,26.35,28.35,Cloudy,229,44458.64,806.06,9691,85.91,1,4.37,61.88,0,40.02,Medium
PJT_444,Building,Chicago,2021-03-19,2021-12-16,48799289,62207792.97,13408503.97,287,272,-15,1.87,3.13,483.72,7.76,65.44,Stormy,67,40177.5,636.55,9982,75.86,0,2.87,71.79,1,53.9,Medium
PJT_445,Dam,Los Angeles,2021-03-20,2022-10-27,8587676,12182991.99,3595315.99,447,586,139,1.31,3.35,292.54,16.47,59.7,Stormy,230,5693.68,904.01,4540,95.62,3,9.45,57.43,0,91.49,High
PJT_446,Tunnel,Chicago,2021-03-21,2022-10-27,46288543,57960750.13,11672207.13,401,585,184,1.62,0.63,179.55,23.95,58.74,Rainy,240,41758.72,254.77,8257,63.9,5,7.28,52.1,0,56.88,High
PJT_447,Building,Seattle,2021-03-22,2023-08-22,17541989,21902405.2,4360416.2,709,883,174,0.99,4.73,104.12,12.27,22.23,Cloudy,230,18523.7,478.61,1149,59.15,6,1.46,53.15,0,97.97,Low
PJT_448,Bridge,Seattle,2021-03-23,2021-12-10,22911760,34239505.85,11327745.85,269,262,-7,0.79,0.66,366.59,0.91,52.85,Snowy,294,11735.31,849.56,2624,93.23,8,3.64,97.12,0,98.55,Medium
PJT_449,Bridge,New York,2021-03-24,2024-03-17,1814422,2456796.52,642374.52,872,1089,217,0.31,3.87,340.19,42.89,84.72,Sunny,76,15184.89,117.31,8661,42.95,4,1.45,99.23,0,63.87,Low
PJT_450,Road,Chicago,2021-03-25,2022-11-05,23082647,26899969.37,3817322.37,434,590,156,1.76,1.32,218.27,18.13,47.83,Rainy,80,26086.09,200.98,3574,48.18,7,8.47,54.75,0,88.97,High
PJT_451,Building,Houston,2021-03-26,2023-03-21,49161585,65111481.15,15949896.15,634,725,91,1.59,4.67,477.92,30.37,63.74,Sunny,268,24119.06,991.51,5428,44.94,7,9.16,66.76,1,99.93,High
PJT_452,Tunnel,New York,2021-03-27,2022-12-04,17406440,19730866.11,2324426.11,432,617,185,0.42,3.6,59.99,12.61,74.59,Sunny,155,17999.93,352.35,8529,90.59,8,2.01,55.72,0,86.47,Low
PJT_453,Dam,Chicago,2021-03-28,2022-10-11,13663723,14173725.25,510002.25,436,562,126,1.07,3.77,186.68,9.53,74.87,Cloudy,178,12749.82,977.99,5269,40.64,2,4.96,91.71,0,69.12,Medium
PJT_454,Dam,Chicago,2021-03-29,2023-06-16,29042104,36538194.17,7496090.17,562,809,247,1.03,1.1,464.48,12.39,56.35,Snowy,55,39300.39,264.28,8769,91.7,2,9.39,74.81,0,86.06,High
PJT_455,Tunnel,New York,2021-03-30,2023-05-30,20715903,30181190.89,9465287.89,621,791,170,1.29,2.22,194.42,12.51,80.06,Sunny,60,49554.94,424.98,3108,67.08,8,2.31,81.06,1,17.44,Medium
PJT_456,Road,Seattle,2021-03-31,2023-05-01,17192668,25058033.58,7865365.58,778,761,-17,1.9,3.09,163.51,19.93,47.4,Sunny,211,40000.62,777.58,4947,40.24,6,3.63,77.0,0,67.13,Medium
PJT_457,Dam,Chicago,2021-04-01,2022-01-18,39707867,43882877.89,4175010.89,269,292,23,1.2,3.85,290.4,19.89,82.21,Rainy,280,18317.16,692.0,8899,64.1,3,3.74,85.51,1,29.49,Medium
PJT_458,Building,Seattle,2021-04-02,2022-11-04,35971274,43762885.03,7791611.03,569,581,12,1.13,0.52,420.71,17.34,36.82,Snowy,261,16016.4,623.01,5914,51.21,0,1.27,65.96,0,20.45,Low
PJT_459,Road,New York,2021-04-03,2024-04-07,4689024,4815541.08,126517.08,761,1100,339,0.2,4.81,96.42,-2.59,39.62,Snowy,240,14794.96,576.91,7667,77.46,6,1.33,56.87,0,90.36,Low
PJT_460,Building,Seattle,2021-04-04,2022-01-31,22173866,33202673.88,11028807.88,223,302,79,0.22,4.45,474.36,17.28,23.72,Sunny,230,11151.28,859.1,3263,80.76,9,9.58,50.88,0,67.57,High
PJT_461,Bridge,Los Angeles,2021-04-05,2024-06-12,21479634,31976102.74,10496468.74,891,1164,273,0.46,1.35,407.78,-0.7,75.69,Snowy,262,29809.87,311.45,4815,69.25,5,6.14,72.28,0,31.92,High
PJT_462,Road,Houston,2021-04-06,2023-10-04,11670216,15051140.1,3380924.1,843,911,68,0.16,4.11,131.56,-3.06,49.19,Rainy,262,32243.02,498.22,1577,42.43,2,3.76,95.39,0,44.81,Medium
PJT_463,Dam,Chicago,2021-04-07,2023-06-01,31807713,43978884.63,12171171.63,777,785,8,1.51,2.59,370.4,41.3,36.04,Rainy,67,36747.62,239.91,1422,79.37,4,4.41,65.26,0,97.59,Medium
PJT_464,Road,Houston,2021-04-08,2022-01-01,4641771,6169192.61,1527421.61,198,268,70,1.47,2.31,223.23,23.27,36.23,Rainy,70,35609.6,636.35,3763,90.52,2,7.43,59.8,0,87.6,High
PJT_465,Road,Seattle,2021-04-09,2022-03-07,40982531,51469752.96,10487221.96,280,332,52,0.36,1.57,231.03,26.27,83.1,Cloudy,68,18155.0,325.49,2229,83.22,7,4.3,96.3,1,11.4,High
PJT_466,Road,Chicago,2021-04-10,2023-07-03,33995939,31684514.25,-2311424.75,786,814,28,1.69,2.9,402.48,12.1,78.37,Sunny,53,19864.0,400.46,4176,89.8,4,3.05,55.27,0,98.18,Medium
PJT_467,Road,Seattle,2021-04-11,2023-02-21,5079441,5957466.09,878025.09,536,681,145,0.39,3.65,483.25,39.99,58.75,Snowy,126,35668.15,524.13,9945,52.03,9,1.92,52.59,0,43.17,Low
PJT_468,Building,Los Angeles,2021-04-12,2023-02-07,6356430,8294326.14,1937896.14,721,666,-55,0.67,2.05,107.0,25.09,63.13,Rainy,259,20725.14,124.09,1687,93.33,9,7.56,93.97,0,72.59,High
PJT_469,Bridge,New York,2021-04-13,2021-12-01,24552818,32078722.44,7525904.44,212,232,20,0.57,3.15,239.28,32.3,53.2,Sunny,165,14568.04,182.74,1722,59.33,5,2.63,85.05,0,74.14,Low
PJT_470,Tunnel,Chicago,2021-04-14,2022-08-09,3188370,3583324.78,394954.78,408,482,74,0.81,3.5,266.42,10.27,47.42,Sunny,206,21845.13,717.34,1746,40.8,1,1.63,71.1,0,92.05,Low
PJT_471,Road,Los Angeles,2021-04-15,2023-03-11,16861936,24702992.41,7841056.41,703,695,-8,0.58,3.56,219.34,42.8,84.08,Cloudy,74,17243.79,486.07,5337,90.6,7,4.84,87.62,0,89.66,Medium
PJT_472,Dam,Los Angeles,2021-04-16,2024-08-04,10937093,10941623.36,4530.36,809,1206,397,1.03,0.26,213.44,35.13,28.79,Snowy,233,8974.07,878.31,3712,96.51,8,1.36,87.07,0,35.36,Low
PJT_473,Road,Chicago,2021-04-17,2022-03-26,10955951,13149504.05,2193553.05,334,343,9,0.87,4.3,73.52,36.97,49.29,Snowy,126,42356.25,725.2,1707,79.33,2,9.68,52.0,0,67.92,High
PJT_474,Dam,Seattle,2021-04-18,2022-11-28,48044555,63156027.43,15111472.43,602,589,-13,1.97,2.29,358.49,-0.53,44.12,Rainy,240,43390.01,107.29,9626,53.89,5,6.65,83.81,0,45.43,High
PJT_475,Building,Los Angeles,2021-04-19,2022-06-27,15023346,19804998.85,4781652.85,425,434,9,0.21,1.31,246.3,4.9,54.87,Rainy,204,14888.76,655.04,1483,55.1,5,2.37,82.04,0,57.3,Low
PJT_476,Dam,Houston,2021-04-20,2023-06-24,48951268,63107160.84,14155892.84,584,795,211,0.37,1.21,137.66,5.71,52.03,Sunny,237,7914.75,184.35,2533,68.0,1,2.55,98.19,0,59.92,Medium
PJT_477,Tunnel,Los Angeles,2021-04-21,2023-08-01,29551568,31477530.22,1925962.22,720,832,112,0.2,2.42,417.22,4.9,56.32,Snowy,260,38247.23,802.84,1169,93.87,9,6.13,98.33,1,45.67,High
PJT_478,Bridge,Seattle,2021-04-22,2022-06-17,48423958,48120046.39,-303911.61,340,421,81,1.29,4.43,411.15,37.05,29.79,Snowy,98,14518.79,992.36,2020,48.98,7,4.21,68.89,0,51.75,Medium
PJT_479,Dam,Seattle,2021-04-23,2023-07-06,41540377,53236659.86,11696282.86,881,804,-77,0.2,1.89,268.88,-8.25,55.92,Rainy,114,22704.6,578.08,8093,89.56,4,7.97,79.49,1,28.75,High
PJT_480,Dam,Houston,2021-04-24,2022-01-22,10144220,12777469.51,2633249.51,296,273,-23,1.69,3.75,184.3,-5.81,36.97,Stormy,215,7886.09,714.5,7466,57.48,7,5.91,57.07,0,64.69,Medium
PJT_481,Bridge,Los Angeles,2021-04-25,2022-10-02,36630907,36909800.3,278893.3,450,525,75,1.07,0.48,337.14,5.07,32.9,Sunny,132,15182.13,313.58,1847,88.52,7,4.9,53.32,0,78.31,Medium
PJT_482,Tunnel,Seattle,2021-04-26,2024-08-19,34122266,45146606.7,11024340.7,871,1211,340,1.1,2.38,179.67,0.99,24.54,Snowy,229,40680.6,493.84,9887,95.22,2,9.67,71.64,0,48.68,High
PJT_483,Road,Chicago,2021-04-27,2023-12-06,3141912,3685787.01,543875.01,666,953,287,1.17,4.96,156.2,2.75,73.39,Cloudy,50,41197.84,870.49,4346,65.65,4,4.52,84.49,0,97.99,Medium
PJT_484,Dam,New York,2021-04-28,2022-03-28,4144311,5390324.44,1246013.44,351,334,-17,0.42,3.85,378.73,33.89,49.92,Cloudy,217,14318.82,250.68,5013,61.9,6,4.61,78.39,0,15.15,Medium
PJT_485,Bridge,New York,2021-04-29,2022-11-04,18062838,25331689.75,7268851.75,453,554,101,0.48,1.05,68.15,20.97,63.87,Stormy,130,20116.12,338.98,9078,88.13,4,6.99,71.48,0,63.02,High
PJT_486,Building,New York,2021-04-30,2023-01-24,19740105,19776368.7,36263.7,438,634,196,0.71,2.51,92.65,-9.68,70.93,Rainy,70,11040.73,500.89,1031,71.77,5,8.29,90.91,0,62.52,High
PJT_487,Bridge,Los Angeles,2021-05-01,2022-04-22,46969430,42812021.12,-4157408.88,314,356,42,1.23,1.17,53.05,13.61,67.55,Rainy,135,8337.77,741.02,9368,81.07,1,6.64,89.72,0,13.27,High
PJT_488,Building,Houston,2021-05-02,2024-08-19,19173652,26219231.92,7045579.92,862,1205,343,0.5,2.05,118.82,12.43,52.94,Rainy,64,49647.73,438.3,8877,77.37,7,7.29,86.6,0,30.21,High
PJT_489,Tunnel,Seattle,2021-05-03,2022-12-13,43610580,55203077.0,11592497.0,601,589,-12,0.32,3.9,81.05,-3.73,47.15,Cloudy,99,34501.73,934.96,7170,49.17,4,4.36,53.85,0,91.5,Medium
PJT_490,Road,Chicago,2021-05-04,2023-09-28,3195690,4217619.71,1021929.71,600,877,277,1.94,3.86,498.11,27.19,46.32,Rainy,280,29394.34,185.01,8830,90.69,5,5.32,89.82,0,59.01,Medium
PJT_491,Bridge,Chicago,2021-05-05,2022-09-10,44531276,62472614.71,17941338.71,365,493,128,0.14,1.14,179.96,28.62,64.8,Cloudy,97,39447.43,433.72,3315,51.75,0,2.77,95.97,1,49.27,Medium
PJT_492,Dam,Los Angeles,2021-05-06,2023-07-10,47953572,66256805.98,18303233.98,543,795,252,1.63,4.61,117.17,29.65,54.64,Stormy,280,42803.47,738.06,1065,95.94,9,7.12,52.97,0,47.39,High
